2026-02-02 20:58:09,729 - INFO - device=cuda
2026-02-02 20:58:09,733 - INFO - region_meta: {'n_regions': 154, 'n_cities': 2, 'region_city_counts': {'0': 77, '1': 77}, 'static_dim': 4, 'deg': {'p50': 4.0, 'p90': 8.0, 'max': 12}, 'n_ways': {'p50': 106.5, 'p90': 170.70000000000002, 'max': 239.0}, 'coord_scale': 1024.0}
2026-02-02 20:58:11,653 - INFO - [epoch 000] train={'loss': 4.464530245592308, 'acc': 0.08371203214086502, 'invalid_rate': 0.7615403013633102, 'n_tokens': 8362.0} val={'loss': 3.948118209838867, 'acc': 0.13943354785442352, 'invalid_rate': 0.6557734204793029, 'n_tokens': 918.0}
2026-02-02 20:58:22,787 - INFO - [epoch 011] train={'loss': 0.9792753242186113, 'acc': 0.7748146283087677, 'invalid_rate': 0.009208323367615403, 'n_tokens': 8362.0} val={'loss': 0.8420518040657043, 'acc': 0.7766884565353394, 'invalid_rate': 0.006535947712418301, 'n_tokens': 918.0}
2026-02-02 20:58:23,834 - INFO - [epoch 012] train={'loss': 0.9069130653771622, 'acc': 0.7923941587152963, 'invalid_rate': 0.010165032288926094, 'n_tokens': 8362.0} val={'loss': 0.7867770791053772, 'acc': 0.7973856329917908, 'invalid_rate': 0.0032679738562091504, 'n_tokens': 918.0}
2026-02-02 20:58:24,865 - INFO - [epoch 013] train={'loss': 0.8402897426811766, 'acc': 0.8067447909881726, 'invalid_rate': 0.009567089213106911, 'n_tokens': 8362.0} val={'loss': 0.7551215887069702, 'acc': 0.8028322458267212, 'invalid_rate': 0.0054466230936819175, 'n_tokens': 918.0}
2026-02-02 20:58:25,880 - INFO - [epoch 014] train={'loss': 0.7906706357538287, 'acc': 0.8172686059803975, 'invalid_rate': 0.006577373834011002, 'n_tokens': 8362.0} val={'loss': 0.6973785161972046, 'acc': 0.8180828094482422, 'invalid_rate': 0.0032679738562091504, 'n_tokens': 918.0}
2026-02-02 20:58:26,960 - INFO - [epoch 015] train={'loss': 0.7357587223701915, 'acc': 0.8319779980328059, 'invalid_rate': 0.00597943075819182, 'n_tokens': 8362.0} val={'loss': 0.6671569347381592, 'acc': 0.8180828094482422, 'invalid_rate': 0.002178649237472767, 'n_tokens': 918.0}
2026-02-02 20:58:28,003 - INFO - [epoch 016] train={'loss': 0.6934225126705339, 'acc': 0.8421430225236597, 'invalid_rate': 0.00597943075819182, 'n_tokens': 8362.0} val={'loss': 0.6382004618644714, 'acc': 0.8344226479530334, 'invalid_rate': 0.002178649237472767, 'n_tokens': 918.0}
2026-02-02 20:58:29,050 - INFO - [epoch 017] train={'loss': 0.6558512813079531, 'acc': 0.8445348008429996, 'invalid_rate': 0.004903133221717293, 'n_tokens': 8362.0} val={'loss': 0.6253939867019653, 'acc': 0.827886700630188, 'invalid_rate': 0.004357298474945534, 'n_tokens': 918.0}
2026-02-02 20:58:30,053 - INFO - [epoch 018] train={'loss': 0.6168013406381514, 'acc': 0.8555369508791072, 'invalid_rate': 0.006696962449174839, 'n_tokens': 8362.0} val={'loss': 0.5902324318885803, 'acc': 0.842047929763794, 'invalid_rate': 0.0032679738562091504, 'n_tokens': 918.0}
2026-02-02 20:58:31,075 - INFO - [epoch 019] train={'loss': 0.5835953715015216, 'acc': 0.8600813153399659, 'invalid_rate': 0.005620664912700311, 'n_tokens': 8362.0} val={'loss': 0.5790808200836182, 'acc': 0.844226598739624, 'invalid_rate': 0.0032679738562091504, 'n_tokens': 918.0}
2026-02-02 20:58:32,095 - INFO - [epoch 020] train={'loss': 0.5558120342097593, 'acc': 0.8688112802694814, 'invalid_rate': 0.004903133221717293, 'n_tokens': 8362.0} val={'loss': 0.5524338483810425, 'acc': 0.8518518805503845, 'invalid_rate': 0.002178649237472767, 'n_tokens': 918.0}
2026-02-02 20:58:33,085 - INFO - [epoch 021] train={'loss': 0.5342874476154635, 'acc': 0.8732360769575562, 'invalid_rate': 0.004903133221717293, 'n_tokens': 8362.0} val={'loss': 0.5258082747459412, 'acc': 0.8616557717323303, 'invalid_rate': 0.0032679738562091504, 'n_tokens': 918.0}
2026-02-02 20:58:34,111 - INFO - [epoch 022] train={'loss': 0.5064537883147017, 'acc': 0.8767041380797183, 'invalid_rate': 0.0052618990672088015, 'n_tokens': 8362.0} val={'loss': 0.522550106048584, 'acc': 0.8616557717323303, 'invalid_rate': 0.002178649237472767, 'n_tokens': 918.0}
2026-02-02 20:58:35,131 - INFO - [epoch 023] train={'loss': 0.48777072563236396, 'acc': 0.8805309615047375, 'invalid_rate': 0.004066012915570438, 'n_tokens': 8362.0} val={'loss': 0.5080432295799255, 'acc': 0.8627451062202454, 'invalid_rate': 0.002178649237472767, 'n_tokens': 918.0}
2026-02-02 20:58:36,167 - INFO - [epoch 024] train={'loss': 0.46253083016891794, 'acc': 0.8895001176925573, 'invalid_rate': 0.003468069839751256, 'n_tokens': 8362.0} val={'loss': 0.49453747272491455, 'acc': 0.8714597225189209, 'invalid_rate': 0.0010893246187363835, 'n_tokens': 918.0}
2026-02-02 20:58:37,172 - INFO - [epoch 025] train={'loss': 0.4461092522478765, 'acc': 0.891652719644062, 'invalid_rate': 0.00466395599138962, 'n_tokens': 8362.0} val={'loss': 0.47979649901390076, 'acc': 0.8758170008659363, 'invalid_rate': 0.002178649237472767, 'n_tokens': 918.0}
2026-02-02 20:58:38,179 - INFO - [epoch 026] train={'loss': 0.4242196209627143, 'acc': 0.8973929635989726, 'invalid_rate': 0.0031093039942597465, 'n_tokens': 8362.0} val={'loss': 0.478494256734848, 'acc': 0.8747276663780212, 'invalid_rate': 0.002178649237472767, 'n_tokens': 918.0}
2026-02-02 20:58:39,214 - INFO - [epoch 027] train={'loss': 0.41193906782175815, 'acc': 0.8985888609273729, 'invalid_rate': 0.00298971537909591, 'n_tokens': 8362.0} val={'loss': 0.46105870604515076, 'acc': 0.8769063353538513, 'invalid_rate': 0.0010893246187363835, 'n_tokens': 918.0}
2026-02-02 20:58:40,265 - INFO - [epoch 028] train={'loss': 0.3959977243668552, 'acc': 0.9036115733552452, 'invalid_rate': 0.0033484812245874193, 'n_tokens': 8362.0} val={'loss': 0.45888471603393555, 'acc': 0.8834422826766968, 'invalid_rate': 0.002178649237472767, 'n_tokens': 918.0}
2026-02-02 20:58:41,298 - INFO - [epoch 029] train={'loss': 0.37860572134242393, 'acc': 0.9064817077247928, 'invalid_rate': 0.0035876584549150922, 'n_tokens': 8362.0} val={'loss': 0.4491094648838043, 'acc': 0.8758170008659363, 'invalid_rate': 0.0010893246187363835, 'n_tokens': 918.0}
2026-02-02 20:58:42,371 - INFO - [epoch 030] train={'loss': 0.3579293146205559, 'acc': 0.9135374340663769, 'invalid_rate': 0.0035876584549150922, 'n_tokens': 8362.0} val={'loss': 0.43861082196235657, 'acc': 0.8823529481887817, 'invalid_rate': 0.0010893246187363835, 'n_tokens': 918.0}
2026-02-02 20:58:43,403 - INFO - [epoch 031] train={'loss': 0.34816806767865593, 'acc': 0.9113848476326086, 'invalid_rate': 0.00298971537909591, 'n_tokens': 8362.0} val={'loss': 0.4280204772949219, 'acc': 0.8965141773223877, 'invalid_rate': 0.0010893246187363835, 'n_tokens': 918.0}
2026-02-02 20:58:44,435 - INFO - [epoch 032] train={'loss': 0.3368413270346658, 'acc': 0.9156900177772351, 'invalid_rate': 0.0026309495336044007, 'n_tokens': 8362.0} val={'loss': 0.4172590374946594, 'acc': 0.8910675644874573, 'invalid_rate': 0.0010893246187363835, 'n_tokens': 918.0}
2026-02-02 20:58:45,463 - INFO - [epoch 033] train={'loss': 0.32038987614882675, 'acc': 0.9213106886917425, 'invalid_rate': 0.0019134178426213825, 'n_tokens': 8362.0} val={'loss': 0.4192093312740326, 'acc': 0.8899782299995422, 'invalid_rate': 0.0010893246187363835, 'n_tokens': 918.0}
2026-02-02 20:58:46,443 - INFO - [epoch 034] train={'loss': 0.3153799556853297, 'acc': 0.924061219163615, 'invalid_rate': 0.003228892609423583, 'n_tokens': 8362.0} val={'loss': 0.41231828927993774, 'acc': 0.8888888955116272, 'invalid_rate': 0.0010893246187363835, 'n_tokens': 918.0}
2026-02-02 20:58:47,485 - INFO - [epoch 035] train={'loss': 0.29825793095850767, 'acc': 0.9254962934158374, 'invalid_rate': 0.0026309495336044007, 'n_tokens': 8362.0} val={'loss': 0.4065776467323303, 'acc': 0.8943355083465576, 'invalid_rate': 0.0010893246187363835, 'n_tokens': 918.0}
2026-02-02 20:58:48,576 - INFO - [epoch 036] train={'loss': 0.28931795292295814, 'acc': 0.9287251854122498, 'invalid_rate': 0.0028701267639320736, 'n_tokens': 8362.0} val={'loss': 0.3993813693523407, 'acc': 0.8976035118103027, 'invalid_rate': 0.0010893246187363835, 'n_tokens': 918.0}
2026-02-02 20:58:49,675 - INFO - [epoch 037] train={'loss': 0.28690015763949617, 'acc': 0.9293231250594832, 'invalid_rate': 0.002750538148768237, 'n_tokens': 8362.0} val={'loss': 0.3967687487602234, 'acc': 0.898692786693573, 'invalid_rate': 0.0010893246187363835, 'n_tokens': 918.0}
2026-02-02 20:58:50,633 - INFO - [epoch 038] train={'loss': 0.26878170087431014, 'acc': 0.9357809116896817, 'invalid_rate': 0.0016742406122937097, 'n_tokens': 8362.0} val={'loss': 0.3961341977119446, 'acc': 0.8965141773223877, 'invalid_rate': 0.0010893246187363835, 'n_tokens': 918.0}
2026-02-02 20:58:51,753 - INFO - [epoch 039] train={'loss': 0.2644394462194434, 'acc': 0.9342262770350657, 'invalid_rate': 0.0016742406122937097, 'n_tokens': 8362.0} val={'loss': 0.38985806703567505, 'acc': 0.8976035118103027, 'invalid_rate': 0.0010893246187363835, 'n_tokens': 918.0}
2026-02-02 20:58:51,813 - INFO - saved: _sync/wsa/pi_verify/20260201_min5_candq1_past8_len160_s0/regions_louvain_res1p0_v1/region_ar_res1p0_s0/report.json
2026-02-02 20:58:51,813 - INFO - ckpt: _sync/wsa/pi_verify/20260201_min5_candq1_past8_len160_s0/regions_louvain_res1p0_v1/region_ar_res1p0_s0/ckpt_best.pt
