2026-02-20 17:27:41,687 - INFO - device=cuda
2026-02-20 17:27:42,419 - INFO - split_json=/home/jinlin/data/geoexplicit_data/experiments/icml2026_routegen/WAYCASD0_waydata_porto_seed0/W5_way_routes_strict_gate/od_split_min3_max160_seed0_dev10p.json train_routes=108153 val_routes=13086 => train_idx=107706 val_idx=13041
2026-02-20 17:27:42,421 - INFO - routes: total=1343467 train=107706 val=13041 min_hops=5 max_way_len=160
/home/jinlin/miniconda3/envs/dpl/lib/python3.11/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
2026-02-20 17:27:42,910 - INFO - AE decoder cfg inferred/override: step_emb=True past_k=16 cross_attn=True cand_query=True past_ctx=True dest_query=False dir_query=False
2026-02-20 17:27:42,950 - INFO - Loaded way_len_m (35471 ways) for shortest_path expert (DAgger)
2026-02-20 17:27:42,950 - INFO - Loaded precomputed next-hop table: path=_sync/wsa/pi_verify/20260220_porto_dagger_sp_cache_s0/next_hop_uint16.npy shape=(35471, 35471) dtype=uint16 sentinel=65535
2026-02-20 17:27:42,957 - INFO - train_decoder_scope=all trainable_params=2025473/2903041 (69.77%)
2026-02-20 17:27:43,510 - INFO - [cache] rebuilding z_flow cache at epoch=1 dtype=fp16 batch_size=512
2026-02-20 17:27:51,261 - INFO - [cache:train/e1] batch=20/211 it/s=2.58 eta=1.2m
2026-02-20 17:27:58,130 - INFO - [cache:train/e1] batch=40/211 it/s=2.74 eta=1.0m
2026-02-20 17:28:05,133 - INFO - [cache:train/e1] batch=60/211 it/s=2.77 eta=0.9m
2026-02-20 17:28:12,267 - INFO - [cache:train/e1] batch=80/211 it/s=2.78 eta=0.8m
2026-02-20 17:28:19,561 - INFO - [cache:train/e1] batch=100/211 it/s=2.77 eta=0.7m
2026-02-20 17:28:26,973 - INFO - [cache:train/e1] batch=120/211 it/s=2.76 eta=0.5m
2026-02-20 17:28:34,458 - INFO - [cache:train/e1] batch=140/211 it/s=2.75 eta=0.4m
2026-02-20 17:28:42,050 - INFO - [cache:train/e1] batch=160/211 it/s=2.73 eta=0.3m
2026-02-20 17:28:49,717 - INFO - [cache:train/e1] batch=180/211 it/s=2.72 eta=0.2m
2026-02-20 17:28:57,419 - INFO - [cache:train/e1] batch=200/211 it/s=2.71 eta=0.1m
2026-02-20 17:29:01,406 - INFO - [cache:train/e1] batch=211/211 it/s=2.71 eta=0.0m
2026-02-20 17:29:01,606 - INFO - [cache:train/e1] built routes=107706 unique=107706 shape=(107706, 64, 256) dtype=torch.float16 size=3365.8MB elapsed=1.3m
2026-02-20 17:29:10,318 - INFO - [cache:val/e1] batch=20/26 it/s=2.32 eta=0.0m
2026-02-20 17:29:12,420 - INFO - [cache:val/e1] batch=26/26 it/s=2.43 eta=0.0m
2026-02-20 17:29:12,448 - INFO - [cache:val/e1] built routes=13041 unique=13041 shape=(13041, 64, 256) dtype=torch.float16 size=407.5MB elapsed=0.2m
2026-02-20 17:29:41,708 - INFO - epoch=1 batch=20/421 train_loss=6.1868 ss(p=0.100, acc=0.606, off_gt=0.102, skip=0.022, sp_q=659, sp_tbl=1.000, sp_hit=0.000) it/s=0.17 eta=39.5m
2026-02-20 17:35:57,992 - INFO - epoch=1 batch=300/421 train_loss=6.9684 ss(p=0.100, acc=0.334, off_gt=0.274, skip=0.048, sp_q=1702, sp_tbl=1.000, sp_hit=0.000) it/s=0.61 eta=3.3m
2026-02-20 17:36:23,493 - INFO - epoch=1 batch=320/421 train_loss=7.0130 ss(p=0.100, acc=0.317, off_gt=0.279, skip=0.046, sp_q=1630, sp_tbl=1.000, sp_hit=0.000) it/s=0.62 eta=2.7m
2026-02-20 17:36:49,837 - INFO - epoch=1 batch=340/421 train_loss=7.0429 ss(p=0.100, acc=0.343, off_gt=0.233, skip=0.038, sp_q=1335, sp_tbl=1.000, sp_hit=0.000) it/s=0.62 eta=2.2m
2026-02-20 17:37:16,680 - INFO - epoch=1 batch=360/421 train_loss=7.0628 ss(p=0.100, acc=0.336, off_gt=0.272, skip=0.056, sp_q=1618, sp_tbl=1.000, sp_hit=0.000) it/s=0.63 eta=1.6m
2026-02-20 17:37:44,261 - INFO - epoch=1 batch=380/421 train_loss=7.0659 ss(p=0.100, acc=0.326, off_gt=0.281, skip=0.051, sp_q=1612, sp_tbl=1.000, sp_hit=0.000) it/s=0.63 eta=1.1m
2026-02-20 17:38:10,575 - INFO - epoch=1 batch=400/421 train_loss=7.0607 ss(p=0.100, acc=0.340, off_gt=0.258, skip=0.055, sp_q=1535, sp_tbl=1.000, sp_hit=0.000) it/s=0.64 eta=0.5m
2026-02-20 17:38:36,821 - INFO - epoch=1 batch=420/421 train_loss=7.0443 ss(p=0.100, acc=0.348, off_gt=0.213, skip=0.036, sp_q=1263, sp_tbl=1.000, sp_hit=0.000) it/s=0.64 eta=0.0m
2026-02-20 17:38:42,315 - INFO - epoch=1 train_loss=7.044666 val_loss=1.747445 best=inf@0 ss(p=0.100, acc=0.459, use_pred=0.104, off_gt=0.189, skip=0.036, steps=5833, sp_q=1135, sp_tbl=0.999, sp_hit=0.001)
2026-02-20 17:39:07,796 - INFO - epoch=2 batch=20/421 train_loss=10.0387 ss(p=0.200, acc=0.299, off_gt=0.417, skip=0.080, sp_q=2468, sp_tbl=1.000, sp_hit=0.000) it/s=0.79 eta=8.5m
2026-02-20 17:39:31,502 - INFO - epoch=2 batch=40/421 train_loss=10.0386 ss(p=0.200, acc=0.277, off_gt=0.408, skip=0.073, sp_q=2180, sp_tbl=1.000, sp_hit=0.000) it/s=0.81 eta=7.8m
2026-02-20 17:39:57,117 - INFO - epoch=2 batch=60/421 train_loss=10.0953 ss(p=0.200, acc=0.238, off_gt=0.443, skip=0.071, sp_q=2440, sp_tbl=1.000, sp_hit=0.000) it/s=0.80 eta=7.5m
2026-02-20 17:40:21,375 - INFO - epoch=2 batch=80/421 train_loss=10.0607 ss(p=0.200, acc=0.224, off_gt=0.477, skip=0.088, sp_q=2804, sp_tbl=0.978, sp_hit=0.021) it/s=0.81 eta=7.0m
2026-02-20 17:40:46,375 - INFO - epoch=2 batch=100/421 train_loss=10.0420 ss(p=0.200, acc=0.207, off_gt=0.490, skip=0.088, sp_q=2794, sp_tbl=1.000, sp_hit=0.000) it/s=0.81 eta=6.6m
2026-02-20 17:41:12,464 - INFO - epoch=2 batch=120/421 train_loss=10.0086 ss(p=0.200, acc=0.207, off_gt=0.547, skip=0.087, sp_q=3106, sp_tbl=0.995, sp_hit=0.004) it/s=0.80 eta=6.3m
2026-02-20 17:41:37,993 - INFO - epoch=2 batch=140/421 train_loss=9.9671 ss(p=0.200, acc=0.196, off_gt=0.545, skip=0.099, sp_q=3152, sp_tbl=0.985, sp_hit=0.015) it/s=0.80 eta=5.9m
2026-02-20 17:42:03,260 - INFO - epoch=2 batch=160/421 train_loss=9.8722 ss(p=0.200, acc=0.191, off_gt=0.546, skip=0.104, sp_q=3248, sp_tbl=0.991, sp_hit=0.008) it/s=0.80 eta=5.5m
2026-02-20 17:42:27,893 - INFO - epoch=2 batch=180/421 train_loss=9.7792 ss(p=0.200, acc=0.171, off_gt=0.501, skip=0.082, sp_q=2766, sp_tbl=1.000, sp_hit=0.000) it/s=0.80 eta=5.0m
2026-02-20 17:42:52,968 - INFO - epoch=2 batch=200/421 train_loss=9.6653 ss(p=0.200, acc=0.170, off_gt=0.517, skip=0.075, sp_q=2766, sp_tbl=0.998, sp_hit=0.001) it/s=0.80 eta=4.6m
2026-02-20 17:43:18,384 - INFO - epoch=2 batch=220/421 train_loss=9.5446 ss(p=0.200, acc=0.155, off_gt=0.518, skip=0.081, sp_q=2867, sp_tbl=1.000, sp_hit=0.000) it/s=0.80 eta=4.2m
2026-02-20 17:43:42,704 - INFO - epoch=2 batch=240/421 train_loss=9.4197 ss(p=0.200, acc=0.160, off_gt=0.524, skip=0.084, sp_q=2977, sp_tbl=0.998, sp_hit=0.001) it/s=0.80 eta=3.8m
2026-02-20 17:44:07,304 - INFO - epoch=2 batch=260/421 train_loss=9.2900 ss(p=0.200, acc=0.158, off_gt=0.547, skip=0.089, sp_q=3173, sp_tbl=0.999, sp_hit=0.000) it/s=0.80 eta=3.4m
2026-02-20 17:44:33,286 - INFO - epoch=2 batch=280/421 train_loss=9.1679 ss(p=0.200, acc=0.168, off_gt=0.595, skip=0.098, sp_q=3494, sp_tbl=1.000, sp_hit=0.000) it/s=0.80 eta=2.9m
2026-02-20 17:44:57,644 - INFO - epoch=2 batch=300/421 train_loss=9.0380 ss(p=0.200, acc=0.146, off_gt=0.546, skip=0.078, sp_q=2965, sp_tbl=1.000, sp_hit=0.000) it/s=0.80 eta=2.5m
2026-02-20 17:45:22,404 - INFO - epoch=2 batch=320/421 train_loss=8.9017 ss(p=0.200, acc=0.156, off_gt=0.536, skip=0.087, sp_q=2754, sp_tbl=0.997, sp_hit=0.002) it/s=0.80 eta=2.1m
2026-02-20 17:45:47,324 - INFO - epoch=2 batch=340/421 train_loss=8.7661 ss(p=0.200, acc=0.158, off_gt=0.565, skip=0.105, sp_q=3126, sp_tbl=0.979, sp_hit=0.020) it/s=0.80 eta=1.7m
2026-02-20 17:46:12,279 - INFO - epoch=2 batch=360/421 train_loss=8.6374 ss(p=0.200, acc=0.151, off_gt=0.549, skip=0.089, sp_q=3035, sp_tbl=0.984, sp_hit=0.014) it/s=0.80 eta=1.3m
2026-02-20 17:46:38,139 - INFO - epoch=2 batch=380/421 train_loss=8.5059 ss(p=0.200, acc=0.162, off_gt=0.563, skip=0.088, sp_q=3235, sp_tbl=1.000, sp_hit=0.000) it/s=0.80 eta=0.9m
2026-02-20 17:47:03,615 - INFO - epoch=2 batch=400/421 train_loss=8.3786 ss(p=0.200, acc=0.148, off_gt=0.569, skip=0.106, sp_q=3227, sp_tbl=0.999, sp_hit=0.000) it/s=0.80 eta=0.4m
2026-02-20 17:47:28,298 - INFO - epoch=2 batch=420/421 train_loss=8.2412 ss(p=0.200, acc=0.157, off_gt=0.580, skip=0.089, sp_q=3353, sp_tbl=1.000, sp_hit=0.000) it/s=0.80 eta=0.0m
2026-02-20 17:47:33,195 - INFO - epoch=2 train_loss=8.234001 val_loss=2.835402 best=1.747445@1 ss(p=0.200, acc=0.187, use_pred=0.218, off_gt=0.518, skip=0.086, steps=5136, sp_q=2909, sp_tbl=0.996, sp_hit=0.004)
2026-02-20 17:47:58,363 - INFO - epoch=3 batch=20/421 train_loss=5.7554 ss(p=0.300, acc=0.174, off_gt=0.703, skip=0.105, sp_q=3931, sp_tbl=0.996, sp_hit=0.003) it/s=0.80 eta=8.4m
2026-02-20 17:48:22,405 - INFO - epoch=3 batch=40/421 train_loss=5.5674 ss(p=0.300, acc=0.169, off_gt=0.701, skip=0.095, sp_q=4015, sp_tbl=0.994, sp_hit=0.006) it/s=0.81 eta=7.8m
2026-02-20 17:48:47,550 - INFO - epoch=3 batch=60/421 train_loss=5.4154 ss(p=0.300, acc=0.189, off_gt=0.703, skip=0.101, sp_q=3933, sp_tbl=0.994, sp_hit=0.006) it/s=0.81 eta=7.5m
2026-02-20 17:49:13,019 - INFO - epoch=3 batch=80/421 train_loss=5.2703 ss(p=0.300, acc=0.165, off_gt=0.684, skip=0.101, sp_q=3792, sp_tbl=0.987, sp_hit=0.012) it/s=0.80 eta=7.1m
2026-02-20 17:50:49,282 - INFO - epoch=3 batch=100/421 train_loss=5.1320 ss(p=0.300, acc=0.181, off_gt=0.729, skip=0.100, sp_q=4177, sp_tbl=0.994, sp_hit=0.005) it/s=0.51 eta=10.5m
2026-02-20 17:53:35,941 - INFO - epoch=3 batch=120/421 train_loss=5.0021 ss(p=0.300, acc=0.174, off_gt=0.699, skip=0.101, sp_q=3840, sp_tbl=0.978, sp_hit=0.021) it/s=0.33 eta=15.2m
2026-02-20 17:54:01,521 - INFO - epoch=3 batch=140/421 train_loss=4.8763 ss(p=0.300, acc=0.182, off_gt=0.727, skip=0.090, sp_q=4282, sp_tbl=0.993, sp_hit=0.007) it/s=0.36 eta=13.0m
2026-02-20 17:54:26,290 - INFO - epoch=3 batch=160/421 train_loss=4.7619 ss(p=0.300, acc=0.173, off_gt=0.686, skip=0.093, sp_q=3709, sp_tbl=0.996, sp_hit=0.004) it/s=0.39 eta=11.2m
2026-02-20 17:54:50,688 - INFO - epoch=3 batch=180/421 train_loss=4.6448 ss(p=0.300, acc=0.177, off_gt=0.710, skip=0.110, sp_q=3938, sp_tbl=0.992, sp_hit=0.008) it/s=0.41 eta=9.8m
2026-02-20 17:55:13,649 - INFO - epoch=3 batch=200/421 train_loss=4.5346 ss(p=0.300, acc=0.176, off_gt=0.724, skip=0.112, sp_q=4331, sp_tbl=0.993, sp_hit=0.006) it/s=0.43 eta=8.5m
2026-02-20 17:55:39,313 - INFO - epoch=3 batch=220/421 train_loss=4.4299 ss(p=0.300, acc=0.203, off_gt=0.731, skip=0.112, sp_q=4199, sp_tbl=0.992, sp_hit=0.007) it/s=0.45 eta=7.4m
2026-02-20 17:56:04,777 - INFO - epoch=3 batch=240/421 train_loss=4.3313 ss(p=0.300, acc=0.182, off_gt=0.695, skip=0.108, sp_q=3704, sp_tbl=0.983, sp_hit=0.015) it/s=0.47 eta=6.4m
2026-02-20 17:56:29,956 - INFO - epoch=3 batch=260/421 train_loss=4.2400 ss(p=0.300, acc=0.194, off_gt=0.726, skip=0.103, sp_q=4248, sp_tbl=0.986, sp_hit=0.013) it/s=0.48 eta=5.5m
2026-02-20 17:56:55,361 - INFO - epoch=3 batch=280/421 train_loss=4.1561 ss(p=0.300, acc=0.185, off_gt=0.702, skip=0.096, sp_q=3796, sp_tbl=0.998, sp_hit=0.002) it/s=0.50 eta=4.7m
2026-02-20 17:57:21,077 - INFO - epoch=3 batch=300/421 train_loss=4.0768 ss(p=0.300, acc=0.191, off_gt=0.701, skip=0.100, sp_q=3936, sp_tbl=1.000, sp_hit=0.000) it/s=0.51 eta=4.0m
2026-02-20 17:57:46,358 - INFO - epoch=3 batch=320/421 train_loss=4.0027 ss(p=0.300, acc=0.191, off_gt=0.710, skip=0.098, sp_q=4195, sp_tbl=1.000, sp_hit=0.000) it/s=0.52 eta=3.2m
2026-02-20 17:58:10,479 - INFO - epoch=3 batch=340/421 train_loss=3.9368 ss(p=0.300, acc=0.190, off_gt=0.725, skip=0.096, sp_q=4157, sp_tbl=0.996, sp_hit=0.004) it/s=0.53 eta=2.5m
2026-02-20 17:58:36,922 - INFO - epoch=3 batch=360/421 train_loss=3.8742 ss(p=0.300, acc=0.187, off_gt=0.695, skip=0.094, sp_q=3904, sp_tbl=1.000, sp_hit=0.000) it/s=0.54 eta=1.9m
2026-02-20 17:59:02,990 - INFO - epoch=3 batch=380/421 train_loss=3.8174 ss(p=0.300, acc=0.189, off_gt=0.680, skip=0.098, sp_q=3680, sp_tbl=0.988, sp_hit=0.012) it/s=0.55 eta=1.2m
2026-02-20 17:59:27,617 - INFO - epoch=3 batch=400/421 train_loss=3.7639 ss(p=0.300, acc=0.179, off_gt=0.674, skip=0.092, sp_q=3551, sp_tbl=0.996, sp_hit=0.004) it/s=0.56 eta=0.6m
2026-02-20 17:59:52,041 - INFO - epoch=3 batch=420/421 train_loss=3.7141 ss(p=0.300, acc=0.197, off_gt=0.695, skip=0.105, sp_q=4002, sp_tbl=0.985, sp_hit=0.014) it/s=0.57 eta=0.0m
2026-02-20 17:59:56,915 - INFO - epoch=3 train_loss=3.711685 val_loss=3.078167 best=1.747445@1 ss(p=0.300, acc=0.185, use_pred=0.333, off_gt=0.703, skip=0.100, steps=5055, sp_q=3951, sp_tbl=0.993, sp_hit=0.006)
2026-02-20 18:00:22,812 - INFO - epoch=4 batch=20/421 train_loss=2.6066 ss(p=0.400, acc=0.217, off_gt=0.770, skip=0.108, sp_q=4417, sp_tbl=0.980, sp_hit=0.019) it/s=0.77 eta=8.6m
2026-02-20 18:00:48,045 - INFO - epoch=4 batch=40/421 train_loss=2.5833 ss(p=0.400, acc=0.224, off_gt=0.783, skip=0.100, sp_q=4429, sp_tbl=1.000, sp_hit=0.000) it/s=0.78 eta=8.1m
2026-02-20 18:01:14,242 - INFO - epoch=4 batch=60/421 train_loss=2.5678 ss(p=0.400, acc=0.217, off_gt=0.748, skip=0.088, sp_q=4367, sp_tbl=1.000, sp_hit=0.000) it/s=0.78 eta=7.8m
2026-02-20 18:01:40,745 - INFO - epoch=4 batch=80/421 train_loss=2.5572 ss(p=0.400, acc=0.225, off_gt=0.780, skip=0.110, sp_q=4663, sp_tbl=0.988, sp_hit=0.012) it/s=0.77 eta=7.4m
2026-02-20 18:02:07,722 - INFO - epoch=4 batch=100/421 train_loss=2.5478 ss(p=0.400, acc=0.214, off_gt=0.746, skip=0.099, sp_q=4186, sp_tbl=0.989, sp_hit=0.010) it/s=0.76 eta=7.0m
2026-02-20 18:02:33,282 - INFO - epoch=4 batch=120/421 train_loss=2.5411 ss(p=0.400, acc=0.217, off_gt=0.775, skip=0.110, sp_q=4328, sp_tbl=0.986, sp_hit=0.013) it/s=0.77 eta=6.5m
2026-02-20 18:02:59,085 - INFO - epoch=4 batch=140/421 train_loss=2.5351 ss(p=0.400, acc=0.228, off_gt=0.769, skip=0.096, sp_q=4267, sp_tbl=1.000, sp_hit=0.000) it/s=0.77 eta=6.1m
2026-02-20 18:03:26,135 - INFO - epoch=4 batch=160/421 train_loss=2.5266 ss(p=0.400, acc=0.220, off_gt=0.770, skip=0.101, sp_q=4561, sp_tbl=1.000, sp_hit=0.000) it/s=0.76 eta=5.7m
2026-02-20 18:03:51,274 - INFO - epoch=4 batch=180/421 train_loss=2.5207 ss(p=0.400, acc=0.220, off_gt=0.766, skip=0.106, sp_q=4459, sp_tbl=0.998, sp_hit=0.002) it/s=0.77 eta=5.2m
2026-02-20 18:04:17,819 - INFO - epoch=4 batch=200/421 train_loss=2.5129 ss(p=0.400, acc=0.220, off_gt=0.775, skip=0.106, sp_q=4307, sp_tbl=0.996, sp_hit=0.003) it/s=0.77 eta=4.8m
2026-02-20 18:04:43,954 - INFO - epoch=4 batch=220/421 train_loss=2.5072 ss(p=0.400, acc=0.224, off_gt=0.766, skip=0.118, sp_q=4370, sp_tbl=0.981, sp_hit=0.018) it/s=0.77 eta=4.4m
2026-02-20 18:05:10,646 - INFO - epoch=4 batch=240/421 train_loss=2.5020 ss(p=0.400, acc=0.227, off_gt=0.764, skip=0.100, sp_q=4099, sp_tbl=0.983, sp_hit=0.016) it/s=0.77 eta=3.9m
2026-02-20 18:05:38,712 - INFO - epoch=4 batch=260/421 train_loss=2.4960 ss(p=0.400, acc=0.214, off_gt=0.789, skip=0.114, sp_q=5037, sp_tbl=0.980, sp_hit=0.019) it/s=0.76 eta=3.5m
2026-02-20 18:06:04,815 - INFO - epoch=4 batch=280/421 train_loss=2.4912 ss(p=0.400, acc=0.226, off_gt=0.753, skip=0.087, sp_q=3992, sp_tbl=0.998, sp_hit=0.002) it/s=0.76 eta=3.1m
2026-02-20 18:06:30,910 - INFO - epoch=4 batch=300/421 train_loss=2.4861 ss(p=0.400, acc=0.222, off_gt=0.770, skip=0.112, sp_q=4536, sp_tbl=0.993, sp_hit=0.007) it/s=0.76 eta=2.6m
2026-02-20 18:06:57,159 - INFO - epoch=4 batch=320/421 train_loss=2.4829 ss(p=0.400, acc=0.232, off_gt=0.776, skip=0.102, sp_q=4303, sp_tbl=0.997, sp_hit=0.003) it/s=0.76 eta=2.2m
2026-02-20 18:07:23,407 - INFO - epoch=4 batch=340/421 train_loss=2.4775 ss(p=0.400, acc=0.232, off_gt=0.786, skip=0.099, sp_q=4656, sp_tbl=1.000, sp_hit=0.000) it/s=0.76 eta=1.8m
2026-02-20 18:07:49,150 - INFO - epoch=4 batch=360/421 train_loss=2.4740 ss(p=0.400, acc=0.230, off_gt=0.750, skip=0.095, sp_q=4261, sp_tbl=1.000, sp_hit=0.000) it/s=0.76 eta=1.3m
2026-02-20 18:08:14,217 - INFO - epoch=4 batch=380/421 train_loss=2.4704 ss(p=0.400, acc=0.230, off_gt=0.781, skip=0.111, sp_q=4488, sp_tbl=0.998, sp_hit=0.002) it/s=0.76 eta=0.9m
2026-02-20 18:08:41,200 - INFO - epoch=4 batch=400/421 train_loss=2.4676 ss(p=0.400, acc=0.236, off_gt=0.778, skip=0.101, sp_q=4707, sp_tbl=0.999, sp_hit=0.001) it/s=0.76 eta=0.5m
2026-02-20 18:09:05,351 - INFO - epoch=4 batch=420/421 train_loss=2.4644 ss(p=0.400, acc=0.228, off_gt=0.763, skip=0.099, sp_q=4086, sp_tbl=0.995, sp_hit=0.005) it/s=0.77 eta=0.0m
2026-02-20 18:09:10,176 - INFO - epoch=4 train_loss=2.464265 val_loss=3.043402 best=1.747445@1 ss(p=0.400, acc=0.224, use_pred=0.445, off_gt=0.773, skip=0.103, steps=5148, sp_q=4436, sp_tbl=0.994, sp_hit=0.006)
2026-02-20 18:11:08,634 - INFO - epoch=5 batch=20/421 train_loss=2.3075 ss(p=0.500, acc=0.242, off_gt=0.829, skip=0.100, sp_q=5178, sp_tbl=0.998, sp_hit=0.002) it/s=0.17 eta=39.6m
2026-02-20 18:15:22,856 - INFO - epoch=5 batch=40/421 train_loss=2.3072 ss(p=0.500, acc=0.229, off_gt=0.820, skip=0.098, sp_q=4906, sp_tbl=1.000, sp_hit=0.000) it/s=0.11 eta=59.2m
